1,seed,https://en.wikipedia.org/wiki/Time_zone
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/List_of_time_zones_by_country
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Lists_of_time_zones
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Standard_time
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Commerce
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Social
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Country
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Communication
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Coordinated_Universal_Time
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Newfoundland_Time_Zone
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Indian_Standard_Time
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Daylight_saving_time
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Sundial
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Equation_of_time
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Orbital_eccentricity
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Axial_tilt
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Greenwich_Mean_Time
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Royal_Observatory|_Greenwich
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Longitude
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Bristol
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Greenwich
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/London
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/History_of_rail_transport_in_Great_Britain
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Marine_chronometer
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Great_Western_Railway
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Railway_time
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time_in_New_Zealand
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Charles_F._Dowd
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Washington|_D.C.
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/75th_meridian_west
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Appalachian_Mountains
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Detroit
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Buffalo|_New_York
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Pittsburgh
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Atlanta
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Charleston|_South_Carolina
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Local_mean_time
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Eastern_Time_Zone
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/United_States_Congress
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Standard_Time_Act
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Quirico_Filopanti
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Sandford_Fleming
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/180th_meridian
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/International_Meridian_Conference
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Nepal
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Newfoundland_and_Labrador
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Marquesas_Islands
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Chatham_Islands
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/ISO_8601
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/International_Organization_for_Standardization
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/UTC_offset
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Berlin
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Chicago
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/List_of_time_zone_abbreviations
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/List_of_UTC_time_offsets
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time_in_Antarctica
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time_in_Europe
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time_in_the_United_States
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time_in_Mexico
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Iceland
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time_in_the_United_Kingdom
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time_in_the_Republic_of_Ireland
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time_in_Russia
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Kazakhstan
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Kiribati
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Myanmar
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time_in_Canada
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Niger
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Nigeria
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time_in_Germany
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Namibia
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time_in_Indonesia
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time_in_Mongolia
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time_in_Chile
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Burundi
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Botswana
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Democratic_Republic_of_the_Congo
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Egypt
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Libya
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Malawi
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Mozambique
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Rwanda
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/South_Africa
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Zambia
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Zimbabwe
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Finland
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Estonia
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Latvia
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Lithuania
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Ukraine
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Greece
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Romania
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time_in_Australia
2,/wiki/Time_zone,https://en.wikipedia.org/wiki/Time_in_Argentina
